mpid,formula,num_sites,crystal_system,e_hull,band_gap,formation,space_group
mp-1206385,TmSeI,6,3,2.908806480277779,0.0688000000000004,0.978638545885414,47
mp-1206872,HoSeI,6,3,2.964170865555556,0.0905000000000004,1.0200803325520849,47
mp-1206751,DySeI,6,3,2.970229496111111,0.0743,1.0312592469965292,47
mp-1206174,ErSeBr,6,3,1.8264586716666675,0.1027000000000004,0.5443259008854175,47
mp-1206671,LuSeI,6,3,2.8840573722222245,0.0479000000000002,0.974804006996527,47
mp-1207331,TbSeI,6,3,2.985790655277778,0.0781999999999998,1.0341061186631946,47
mp-1080294,CeSe2,3,3,0.6703370083333304,0.7343999999999999,-1.245941428229166,47
mp-1011730,Cs2Se,6,3,0.2923946233333314,0.0,-0.9107955872180332,51
mp-2275442,Ag2Se,6,3,0.1257326383333343,0.0,-0.0918681768923595,51
mp-754218,Tb2SeO2,10,3,0.0425573110000021,2.1369,-3.439208805135415,58
mp-1080328,CeSe2,6,3,0.1210202933333306,0.6221999999999999,-1.795258143229166,58
mp-1071078,NiSe2,6,3,0.0614242016666661,0.0,-0.2583767943750009,58
mp-2000,CuSe2,6,3,0.0,0.0,-0.1338606593750005,58
mp-760,FeSe2,6,3,0.0,0.3741000000000003,-0.6697169598958315,58
mp-20862,CoSe2,6,3,0.0,0.0,-0.3456785893750004,58
mp-1205370,SnSe,8,3,0.3002342387499972,0.0,-0.1533120695312533,59
mp-28458,ErSeI,6,3,0.0,2.309,-1.98604854744792,59
mp-1080348,CeSe2,6,3,0.0137020383333315,0.7385999999999999,-1.902576398229165,59
mp-1078538,FeSe,8,3,0.3649369625000007,0.0,-0.1429817986718742,62
mp-691,SnSe,8,3,0.0,0.5159000000000002,-0.4535463082812505,62
mp-700,GeSe,8,3,0.0,0.8988,-0.4517030911718738,62
mp-1179336,SnSe,8,3,0.0116748287499994,0.2390999999999996,-0.441871479531251,62
mp-571651,TiSe,8,3,0.0134896906250006,0.0,-1.3496532265885417,62
mp-1080120,FeSe,8,3,0.2532827712500003,0.0,-0.2546359899218746,62
mp-1078945,FeSe,8,3,0.20730333875,0.0,-0.3006154224218749,62
mp-1978272,FeSe,4,3,0.2505542800000002,0.0,-0.2573644811718747,63
mp-1009757,Se,2,3,0.2095271409374994,0.0,0.2095271409374994,63
mp-2168,SnSe,4,3,0.0241467137499995,0.4851999999999998,-0.429399594531251,63
mp-9731,RbAuSe,6,3,0.0,1.7116000000000002,-0.9068824016145832,63
mp-4034,LaTe2Se,8,3,0.0,0.0,-1.5815237164192704,63
mp-574599,CsAuSe,6,3,0.0,1.7093,-0.9264883939996386,63
mp-1205455,SnSe,8,3,0.6337524912500001,0.0,0.1802061829687495,63
mp-30125,PrTe2Se,8,3,0.0,0.0,-1.3219848776822936,63
mp-628773,SnSe,4,3,0.0758780412499966,0.4429000000000003,-0.3776682670312539,63
mp-9881,KAuSe,6,3,0.0,1.816,-0.8549759342708351,63
mp-1080276,Cs2Se,6,3,0.0759031433333317,1.5571,-1.1272870672180328,63
mp-4437,NdTe2Se,8,3,0.0,0.0,-1.3124721641406225,63
mp-1080340,CeSe2,6,3,0.1978350766666654,0.0,-1.7184433598958315,63
mp-13326,PrLuSe3,10,3,0.0,0.4935,-2.189735595104165,63
mp-13327,NdLuSe3,10,3,0.0,0.4956,-2.1870565612708304,63
mp-32758,Ag2Se,6,3,0.0397976633333314,0.0,-0.1778031518923626,64
mp-1071625,CSe2,6,3,0.3577183409374997,2.3468,0.3577183409375,64
mp-1208313,TbSe3,4,3,1.112240476111654,0.0,-0.2999909784244785,65
mp-1215400,Zr3Se4,7,3,0.0747329471428521,0.0,-1.5006314966071437,65
mp-1206865,Na(SmSe2)3,10,3,2.504103809973685,0.0,0.5914426544174262,65
mp-1206227,Li(YSe2)3,10,3,2.4546275620000024,0.0735999999999998,0.5676665040520816,65
mp-1215094,Ag(AsSe2)3,10,3,1.48491474453704,0.0,1.0992216751770836,65
mp-1206272,TaSe6,7,3,1.1413046779241114,0.1612,0.7167588315639891,65
mp-1066497,FeSe,4,3,0.6207080000000005,0.0,0.1127892388281255,67
mp-14338,Cs2Pt3Se4,9,3,0.0,1.3326000000000002,-0.9156447142983728,69
mp-11694,Cs2Pd3Se4,9,3,0.0,0.9867,-0.9530696642983688,69
mp-14336,Cs2Ni3Se4,9,3,0.0,0.6160000000000001,-0.8596356242983703,69
mp-1093874,Cs2HgSe,4,3,0.5959368440624981,0.8032000000000001,-0.3076341510385267,71
mp-7524,NbPSe,6,3,0.0612669591666712,0.0,-0.8545214973288692,71
mp-1221758,Mn3Te2Se,6,3,0.0559004945114978,0.0,-0.6683793359069649,71
mp-1093705,K2HgSe,4,3,0.758481454326926,0.2547999999999999,-0.2121200473136895,71
mp-1095937,Rb2HgSe,4,3,0.6978198677034877,0.3878999999999999,-0.2105736999609391,71
mp-8621,K2PtSe2,5,3,0.0,0.9345,-1.077369765124999,71
mp-1069706,K2PdSe2,5,3,0.0,0.8458000000000001,-1.079466821837502,71
mp-1232213,YSe2,6,3,0.0336501064062488,0.1272999999999999,-1.7989713277083343,71
mp-1069771,Rb2PdSe2,5,3,0.0,0.889,-1.0662925059375017,71
mp-1223250,La2MnFeSe2O3,9,3,0.0225762554792821,1.516,-2.48659474390206,71
mp-8622,Rb2PtSe2,5,3,0.0,1.0034,-1.0745416579375011,71
mp-1077779,ErSe2,6,3,0.0638001489062496,0.0,-1.7477441788194454,71
mp-1220865,NaSm2Se3,6,3,0.0,0.0,-2.012342916197916,71
mp-1219395,Sc2Se3,5,3,0.0266861125000019,0.6246999999999998,-1.9365341714375008,71
mp-1221987,Mn2CrSe3,6,3,0.0793479201724132,0.0,-0.5678546704822184,71
mp-1221088,NaCe2Se3,6,3,0.0194463799999988,0.0,-1.9067320014017592,71
mp-1220968,NaNd2Se3,6,3,0.0,0.0,-2.015152095364582,71
mp-1220945,NaPr2Se3,6,3,0.0,0.0,-2.007406086753472,71
mp-1222176,Mn4NiSe5,10,3,0.248623658333333,0.0,-0.5771244513243573,71
mp-1079951,Na2CoSe2,10,3,0.0886585033333329,0.0,-0.795522074041665,72
mp-1179443,SiSe2,6,3,0.0056941304166659,1.8981,-0.5128794077083327,72
mp-1232317,K2ZnSe2,10,3,0.0,2.3191,-1.2232847238375009,72
mp-12464,Co(PdSe)2,10,3,0.0611224880000023,0.0,-0.2524445386250022,72
mp-568313,SiSe2,6,3,0.6993201099999986,1.8488,0.1807465718750004,72
mp-12466,Fe(PdSe)2,10,3,0.0041203872419366,0.0,-0.4536547739374995,72
mp-1080248,CeSe2,6,3,0.5027170133333314,0.6711,-1.4135614232291651,72
mp-1011377,CeSe2,6,3,0.181668049999998,0.0,-1.7346103865624989,72
mp-573947,Cs2MnSe2,10,3,0.0,0.0,-1.1212694433857775,72
mp-8768,K2CoSe2,10,3,0.0408805916666654,0.0,-0.8580348612083298,72
mp-1080275,CeSe2,6,3,1.6041797833333318,0.0669999999999997,-0.312098653229165,72
mp-8716,K2MnSe2,10,3,0.0,0.9895,-1.2937146860215507,72
mp-568264,SiSe2,6,3,0.0041548670833311,2.167,-0.5144186710416676,72
mp-8717,Rb2MnSe2,10,3,0.0,0.0,-1.114751237523707,72
mp-1021465,Na2ZnSe2,10,3,0.0,2.159,-1.117794387489224,72
mp-8770,Cs2CoSe2,10,3,0.0212579015555549,0.0,-0.9044070907995696,72
mp-8769,Rb2CoSe2,10,3,0.0295841346666669,0.0,-0.9017993219375,72
mp-20731,In2HgSe4,7,4,0.0,0.6337000000000002,-0.5871472219642848,82
mp-1223888,InAgSnSe4,7,4,0.0007466757142866,0.7280000000000002,-0.6515733903869041,82
mp-1225885,Cu2NiSnSe4,8,4,0.0432309508541672,0.0,-0.4845265955468743,82
mp-1223732,InGaCuAgSe4,8,4,0.0054132975000005,0.0024000000000001,-0.6771368506510416,82
mp-4730,Ga2HgSe4,7,4,0.0,0.9168,-0.600496146250001,82
mp-1223893,InAgGeSe4,7,4,0.0,0.8570000000000002,-0.6230491889583328,82
mp-1229046,AlIn(CuSe2)2,8,4,0.005000698749999,0.2407000000000003,-0.6510536007812497,82
mp-1224876,GaAgSnSe4,7,4,0.0019125314285721,0.8816000000000002,-0.673376457648809,82
mp-1226100,CoCu2SnSe4,8,4,0.053683517520839,0.0,-0.4680646767968746,82
mp-1224129,InCuSnSe4,7,4,0.0051657249999976,0.3575999999999997,-0.4940896937500107,82
mp-1223911,InGa(AgSe2)2,8,4,0.0008402593749998,0.1030999999999999,-0.6687959271093744,82
mp-1232332,ZnCu2SiSe4,8,4,0.0,0.5549,-0.6375325786718746,82
mp-1078918,ZnCu2SnSe4,8,4,0.0053519254375,0.0,-0.6287560830468752,82
mp-1224147,InGa(CuSe2)2,8,4,0.0043636731249989,0.0011999999999998,-0.56034897703125,82
mp-7907,Al2ZnSe4,7,4,0.0,2.1529,-1.1007739499107134,82
mp-3038,Al2HgSe4,7,4,0.0,1.4253999999999998,-0.825231304821429,82
mp-1226052,CoCu2GeSe4,8,4,0.0412116137499989,0.0,-0.4455273430468747,82
mp-1221609,MnGa(CuSe2)2,8,4,0.0,0.0344000000000002,-0.6350499368507538,82
mp-1025331,In2AgSe4,7,4,0.0751042077777786,0.0,-0.6024906277678568,82
mp-15776,Zn(GaSe2)2,7,4,0.0,1.4000999999999997,-0.9152755777678564,82
mp-10955,Sn(HgSe2)2,7,4,0.0,0.2753000000000001,-0.3190702273214307,82
mp-1228963,AlAgSnSe4,7,4,0.0,1.1072000000000002,-0.7697020251488093,82
mp-1228980,AlCuGeSe4,7,4,0.0,0.8904999999999998,-0.7430883706249993,82
mp-1079491,LiIn2CuSe4,8,4,0.0039216218750066,0.9331,-0.8024477978645752,82
mp-1229027,AlCuSnSe4,7,4,0.0,0.5512999999999999,-0.7727851691964288,82
mp-3772,Cd(GaSe2)2,7,4,0.0,1.3487,-0.8853534391964288,82
mp-22607,Zn(InSe2)2,7,4,0.0,0.9929,-0.8611685975297608,82
mp-1078168,In2CuSe4,7,4,0.044806968412697,0.0,-0.5186650673685571,82
mp-1228926,AlIn(AgSe2)2,8,4,0.0021486637499963,0.5087999999999999,-0.7498088111718753,82
mp-1224922,GaCuSnSe4,7,4,0.0036130700000001,0.4173,-0.5058574851785705,82
mp-20261,Mn(GaSe2)2,7,4,0.0,0.8566,-0.8067605758189639,82
mp-22304,Cd(InSe2)2,7,4,0.0,0.9564,-0.8343265846726184,82
mp-1224210,InCuGeSe4,7,4,0.0,0.6493000000000002,-0.6293799172916665,82
mp-1224851,GaCuGeSe4,7,4,0.0,0.7335000000000003,-0.6582163459821422,82
mp-1223913,In2CuAgSe4,8,4,0.0043065118750007,0.0032,-0.6546825867968744,82
mp-3159,Al2CdSe4,7,4,0.0,2.0047,-1.0754883984821428,82
mp-1228950,AlGa(CuSe2)2,8,4,0.0011068956249999,0.4356,-0.6638856482812496,82
mp-3167,Hg2GeSe4,7,4,0.0,0.4336,-0.5023894556250035,82
mp-1224837,Ga2CuAgSe4,8,4,0.0104332743749999,0.0968,-0.6905152795052083,82
mp-1224848,GaAgSnSe4,7,4,0.0,0.8903000000000001,-0.6752889890773811,82
mp-1087497,V5Se4,9,4,0.0,0.0,-0.7223092073611086,87
mp-11765,Ti5Se4,9,4,0.0,0.0,-1.2695834195601847,87
mp-15837,Nb5Se4,9,4,0.0174627039999997,0.0,-0.7676304251388899,87
mp-1077893,Ba(FeSe2)2,7,4,0.1230867749999999,0.0,-0.9615577913392852,87
mp-1225136,Fe2TeSe,4,4,0.0802817568750011,0.0,-0.3469257772526033,99
mp-1223243,La2Cu2SeSO2,8,4,0.0013935556250004,1.6117000000000008,-2.332046112480469,99
mp-998366,RbSeBr3,5,4,0.0600954488906251,0.0,-1.13676918196875,99
mp-1217968,Ta4SeS,6,4,0.0356230010555549,0.0,-0.65971221069618,99
mp-1225000,Fe4Te3Se,8,4,0.0673956428125013,0.0,-0.3194562777929679,99
mp-1215455,Zr2As3Se,6,4,0.0250381306250009,0.0,-1.009005162473959,99
mp-1235778,LiZr2(SeO)2,7,4,0.4653836264285722,0.0,-2.076479371860119,99
mp-1224987,Fe4Te3Se,8,4,0.0666714140625011,0.0,-0.3201805065429681,107
mp-1219795,Ni6SnSe2,9,4,0.0197490261111106,0.0,-0.3156267255208323,107
mp-1219269,Si(Ni3Se)2,9,4,0.0288735544444458,0.0,-0.419839330520833,107
mp-1225212,Fe4Se3Br,8,4,0.3544112593750013,0.0,-0.1863927458789058,107
mp-571016,KSnSe2,8,4,0.0956457071874998,0.0,-0.9108873354843744,108
mp-1223671,InGaSe2,8,4,0.0442915137500001,0.0,-0.639081096406251,108
mp-979271,TbAgSe2,8,4,0.032338323958335,0.4680999999999997,-1.4002932070052072,109
mp-582282,GdAgSe2,8,4,0.0189812859374978,0.0970999999999997,-1.4229983728385411,109
mp-1079429,HoAgSe2,8,4,0.034529506250001,0.4761000000000002,-1.398278297838539,109
mp-28423,Ga2TeSe2,10,4,0.0,1.6141000000000003,-0.620183086625002,109
mp-1095026,DyAgSe2,8,4,0.0340434475000019,0.4770999999999996,-1.402757322005206,109
mp-505244,FeCuSe2,8,4,0.1326040649999988,0.0,-0.3696836549218751,111
mp-1078053,Ga2FeSe4,7,4,0.0472004835714265,0.0,-0.7180241691964285,111
mp-568032,Cd(InSe2)2,7,4,0.0042484914285711,0.8707999999999998,-0.8300780932440469,111
mp-1025150,Cu2WSe4,7,4,0.187792407142858,0.0,-0.2129303180357169,111
mp-20683,Cu3Se2,10,4,0.0,0.0,-0.1898896156250003,113
mp-7548,BaSe3,8,4,0.0,0.9260000000000002,-1.3912777380078114,113
mp-7818,Pd4Se,10,4,0.0,0.0,-0.1678273648125014,114
mp-1222094,Mg4Te3Se,8,4,0.0144638506250016,2.8152,-1.1577876802929676,115
mp-1223907,Hg2SeS,4,4,0.0037392824999997,0.0,-0.4038703574609394,115
mp-1215430,Zn2SeS,4,4,0.0114290099999996,1.4911,-0.9959266437109368,115
mp-1223793,In2AsSe,4,4,0.1295886987499983,0.0,-0.403029460390627,115
mp-1226952,Cd2TeSe,4,4,0.0122859012499993,0.4237000000000002,-0.7318914097526044,115
mp-1222122,Mg2SeS,4,4,0.0183334299999993,2.767,-1.549566651210938,115
mp-1219732,Pt4SeS3,8,4,0.018533663645833,0.2286999999999999,-0.4820626173958331,115
mp-1017534,ZnCdSe2,4,4,0.0129956962500026,0.7236000000000001,-0.8815879161718732,115
mp-1147527,CaCoSe2,4,4,0.4225460316666645,0.0,-0.8884756925520865,115
mp-1225674,CuAsSe2,4,4,0.1159490400000002,0.0,-0.056748287656255,115
mp-1223971,InCuSe2,4,4,0.0033530437499997,0.0,-0.5524213620312501,115
mp-1018089,CaZnSe2,4,4,0.20354428,2.0547,-1.4013951236718754,115
mp-1226729,CdHgSe2,4,4,0.002979988749999,0.0,-0.6359032467968762,115
mp-1235441,LiZr2(SeO)2,7,4,0.1120245550000014,0.0,-2.42983844328869,115
mp-1224792,GaAgSe2,4,4,0.0335176262500001,0.0,-0.6545169659635408,115
mp-1224106,In3Cu(AsSe)2,8,4,0.0066078218750007,0.0,-0.4655342841406238,115
mp-1226784,Ce2Mn(SeO)2,7,4,0.0,0.0,-2.61600101965979,115
mp-1225508,Er2Se3,5,4,0.0747237144999992,0.2324999999999999,-2.0991294787708314,115
mp-1215580,Zn5SeS4,10,4,0.0160902189999996,1.7642000000000002,-1.024742208234374,119
mp-29744,RbMnSe2,4,4,0.0242563015625005,0.0,-0.9136949650296337,119
mp-1223937,In2CuAsSe2,6,4,0.0102557374999996,0.0054000000000002,-0.4897638017708203,119
mp-1223485,KFeCuSe2,5,4,0.0457031048333353,0.0,-0.6677120383874993,119
mp-1147588,BaCoSe2,4,4,0.2281204516666637,0.0,-1.1648213261718752,119
mp-1207359,CsMnSe2,4,4,0.0460537040104149,0.0,-0.9106899130684276,119
mp-1207101,KMnSe2,4,4,0.042788476250001,0.0,-1.0145952690894386,119
mp-33397,Cd(GaSe2)2,7,4,0.3089581300000006,0.0,-0.5763953091964282,119
mp-38170,Cd(InSe2)2,7,4,0.2044420557142854,0.0,-0.6298845289583329,119
mp-1215633,Zn5TeSe4,10,4,0.0135241580000009,0.9239000000000002,-0.8845572736041664,119
mp-1224882,Ga2HgSe4,7,4,0.3028965214285684,0.0,-0.2975996248214341,119
mp-1223987,InAg2SbSe4,8,4,0.0616581334375005,0.0,-0.4731201074218738,119
mp-1215624,Zn4CdSe5,10,4,0.0099323175000014,0.9516,-0.9188377461718752,119
mp-1226731,CdHg4Se5,10,4,0.0105498004999966,0.0996,-0.5090996601718775,119
mp-685956,In4As3Se,8,4,0.0607863831249986,0.0,-0.3997775995703136,121
mp-1215542,Zn2GaCuSe4,8,4,0.0042400675000013,0.4497,-0.8284717058593745,121
mp-1078002,Mn(GaSe2)2,7,4,0.0132194357142836,0.2552999999999996,-0.7935411401046792,121
mp-11771,CoCu2SnSe4,8,4,0.0553759037708383,0.0,-0.4663722905468752,121
mp-12855,Cu2HgGeSe4,8,4,0.0,0.0,-0.4781897996093756,121
mp-10967,CdCu2GeSe4,8,4,0.0,0.0,-0.5708553555468745,121
mp-1227001,Cd2GaCuSe4,8,4,0.0198619837500011,0.0864999999999998,-0.7558723708593749,121
mp-1206353,Zn2GaAgSe4,8,4,0.0084800343750002,0.6409000000000002,-0.8113177773177083,121
mp-1079645,K2CdSnSe4,8,4,0.0,1.6721,-1.0529444973593742,121
mp-16565,CdCu2SnSe4,8,4,0.0056573998124993,0.0,-0.5999618992968747,121
mp-16564,ZnCu2SnSe4,8,4,0.0087313466875,0.0,-0.6253766617968752,121
mp-568968,K2SnHgSe4,8,4,0.0,1.4785,-0.9497225364218752,121
mp-1147776,K3VSe4,8,4,0.0,1.0358,-1.1226895146874991,121
mp-9814,Cu3SbSe4,8,4,0.0,0.0,-0.2321135370312497,121
mp-1232397,ZnCu2SiSe4,8,4,0.0053253899999994,0.2999,-0.6322071886718752,121
mp-16566,Cu2SnHgSe4,8,4,0.0,0.0,-0.5071656158593756,121
mp-568661,Cd(InSe2)2,7,4,0.0027124400000002,0.7742,-0.8316141446726181,121
mp-22612,FeCu2SnSe4,8,4,0.0472344031874998,0.0,-0.4855870905468737,121
mp-1389664,Cu2SnSe4,7,4,0.0625745726530677,0.0,-0.2517614997755036,121
mp-1087471,FeCu2GeSe4,8,4,0.0379972730555548,0.0,-0.458863605546874,121
mp-22611,InFe2CuSe4,8,4,0.1500593706250006,0.0,-0.4372702182552084,121
mp-1025340,Cu2WSe4,7,4,0.0,1.2756999999999996,-0.400722725178574,121
mp-1221353,Na2EuGeSe4,8,4,0.0344079403125023,0.1751,-1.2717935915167025,121
mp-22400,MnCu2SnSe4,8,4,0.0,0.0,-0.5598454115382543,121
mp-1093995,ZnAg2SnSe4,8,4,0.0102979946874977,0.0,-0.582342618463541,121
mp-1215816,Zn2InCuSe4,8,4,0.0063492293750009,0.2425000000000001,-0.8028014945052084,121
mp-1407385,Cu2GeSe4,7,4,0.0393228617261884,0.0,-0.4320350677678571,121
mp-1239142,Mn2InCuSe4,8,4,0.1705773243749995,0.0,-0.5822608469019386,121
mp-675626,Cu3AsSe4,8,4,0.0,0.0,-0.1932277673437514,121
mp-34169,Zn(InSe2)2,7,4,0.0002873414285726,0.8613,-0.8608812561011884,121
mp-1212038,InFe(CuSe2)2,8,4,0.0540272762500002,0.0,-0.5304867920052079,121
mp-35539,Zn2GeSe4,7,4,0.0128630980357158,1.3873,-0.7791670977678565,121
mp-10824,ZnCu2GeSe4,8,4,0.0039360237499996,0.0,-0.5947719280468746,121
mp-1025510,FeCu2SiSe4,8,4,0.0536084481250007,0.0,-0.484663512421875,121
mp-1207460,Zn2GaSe4,7,4,0.0888075037499995,0.0,-0.7787395095535717,121
mp-1173039,In2AsSe,8,4,0.1313628312499979,0.0,-0.4012553278906274,122
mp-22811,InCuSe2,8,4,0.0,0.0,-0.5557744057812499,122
mp-4840,GaCuSe2,8,4,0.0,0.0398,-0.5736508945312497,122
mp-1096959,FeAgSe2,8,4,0.2012915645833324,0.0,-0.3009961553385416,122
mp-1080332,CeSe2,6,4,0.5229485649999983,0.9663,-1.3933298715624989,122
mp-5518,GaAgSe2,8,4,0.0,0.2491999999999998,-0.6880345922135409,122
mp-10074,GeSe2,6,4,0.0124937554166688,1.5188,-0.566828659895832,122
mp-1120779,KInSe2,8,4,0.026663669374999,1.5869,-1.106250073401041,122
mp-983565,CuBSe2,8,4,0.0,1.487,-0.1864075576562491,122
mp-8016,AlCuSe2,8,4,0.0,0.8921999999999999,-0.7563341932812495,122
mp-14091,AlAgSe2,8,4,0.0,1.1351999999999998,-0.8526771690885333,122
mp-33975,CuAsSe2,8,4,0.1353473875000013,0.0453999999999998,-0.037349940156254,122
mp-20554,InAgSe2,8,4,0.0,0.0,-0.6512377807552081,122
mp-20187,LiInSe2,8,4,0.0,1.5731,-1.0569644336979156,122
mp-1080260,CeSe2,6,4,0.5066991033333315,0.5335,-1.4095793332291653,122
mp-1219176,Sm2AsSe,4,4,0.0071777500000003,0.0,-2.000658302890624,123
mp-1221139,Na4TeSe,6,4,0.0118548966666676,1.9291,-1.1868350181770826,123
mp-1025222,ZnPd5Se,7,4,0.0,0.0,-0.3932095146205365,123
mp-1228993,AgSbSeS,4,4,0.0962410491666636,0.0,-0.3326406016276033,123
mp-1147589,Ba2CuSeO2,6,4,0.0472734272222234,0.4947000000000003,-2.053732216223957,123
mp-1221137,Na4SeS,6,4,0.0044793266666678,2.1777,-1.2647712361458332,123
mp-1226737,Ce2SeS,4,4,0.022866464999999,0.0,-2.1487671962109367,123
mp-1207265,LaCu2SeO2,6,4,1.067509809760093,0.0,-0.8488220720572924,123
mp-1077944,HgPd5Se,7,4,0.0,0.0,-0.2720273392633941,123
mp-1219704,PrSmSeS,4,4,0.0422044249999995,0.0,-2.1270261803776043,123
mp-1077979,InPd5Se,7,4,0.001165836944466,0.0,-0.4020549670089305,123
mp-1226732,Ce2TeSe,4,4,0.0519859225000001,0.0,-1.758385859752602,123
mp-1207277,YCu2SeO2,6,4,1.205526230312496,0.0,-0.7317731828906252,123
mp-1025371,CdPd5Se,7,4,0.0,0.0,-0.353180234620532,123
mp-1229007,AgSbTeSe,4,4,0.0860719687500002,0.0,-0.2986499901692698,123
mp-1206200,DyCu2SeO2,6,4,1.2212993704166628,0.0,-0.737322483168402,123
mp-1147580,Sr2CuSeO2,6,4,0.0496326391666679,0.0,-2.1315991012239586,123
mp-1147648,Sr2CoSeO2,6,4,0.0784238511111121,0.3422999999999998,-2.1379315195572928,123
mp-1206781,HoCu2SeO2,6,4,1.2292752519791676,0.0,-0.7387272953906235,123
mp-1206155,NdCu2SeO2,6,4,1.2011881600631291,0.0,-0.6662938408072913,123
mp-1229008,AgSbSe2,4,4,0.0648309718749997,0.0,-0.353487729088541,123
mp-1220874,NaSbSe2,4,4,0.0810637824999993,0.0,-0.6461797095312498,123
mp-1212056,K2LiSe2,5,4,1.043878223,0.0,-0.2534491141250043,123
mp-1220807,NaAsSe2,4,4,0.2152532321875,0.0,-0.4350898835937489,123
mp-1222276,LiHoSe2,4,4,0.0859671724999984,0.1488,-1.8765828374479163,123
mp-1222402,LiGdSe2,4,4,0.0705513349999975,0.0,-1.8558790336979167,123
mp-1220704,NaLaSe2,4,4,0.0725263725000004,0.6571000000000002,-1.9062793227667028,123
mp-1222281,LiSmSe2,4,4,0.0615888162499977,0.0627999999999997,-1.8667627999479208,123
mp-1213117,Dy2CuSe2O,6,4,1.5133926791666683,0.0,-0.8307048942534703,123
mp-1222287,LiTbSe2,4,4,0.081320775,0.1076999999999999,-1.8452331386718743,123
mp-1222320,LiInSe2,4,4,0.1852915999999993,0.0,-0.8716728336979163,123
mp-1222292,LiErSe2,4,4,0.0878795725000003,0.1636999999999999,-1.8699659495312488,123
mp-1208930,Sm2CuSe2O,6,4,1.540299163124998,0.0,-0.7893329170312503,123
mp-1222277,LiSbSe2,4,4,0.0442164300000005,0.3338999999999994,-0.6779715577604168,123
mp-1222273,LiYSe2,4,4,0.0839820575000001,0.1888,-1.884488436197916,123
mp-1207276,Sm2Se2F,5,4,1.672272143499999,0.0,-1.0853278007916685,123
mp-1209608,Rb2LiSe2,5,4,1.042967545333334,0.0,-0.2251981606041667,123
mp-1212968,Eu2CuSe2O,6,4,1.285729943055558,0.0,-0.7658555386979179,123
mp-1206897,Pr2Se2F,5,4,1.9195012506923064,0.0,-0.8370369509455117,123
mp-1207471,Zr2SiSe2,5,4,1.4719584834999964,0.0,0.1215272288749957,123
mp-1207301,Nd2Se2F,5,4,1.729859461583331,0.0,-1.051055719541654,123
mp-1214731,Ba2CuSe2F,6,4,1.2559804425000007,0.0,-0.9978047478645832,123
mp-1224788,GaCuSe2,4,4,0.2489842850000005,0.0,-0.3246666095312491,123
mp-1207732,Y2CuSe2O,6,4,1.5269455912500003,0.0,-0.8074059086979162,123
mp-1223795,HoAgSe2,4,4,0.1086735837500008,0.0,-1.3241342203385391,123
mp-1222395,LiAsSe2,4,4,0.0923541262500009,0.2048000000000001,-0.5527182280729193,123
mp-1223836,InAgSe2,4,4,0.1411344700000008,0.0,-0.5101033107552073,123
mp-1222309,LiDySe2,4,4,0.0835623349999963,0.1408,-1.8813425149479173,123
mp-1216001,YAgSe2,4,4,0.1038897062499986,0.0,-1.331947824088541,123
mp-1211335,La2CuSe2O,6,4,1.5140992611574102,0.0,-0.9073701253645842,123
mp-1220994,NaEuSe2,4,4,0.0538737900000008,0.0,-1.6248338964062512,123
mp-1208978,Sm2CuSe2F,6,4,1.3360985212499903,0.0,-0.9619014323263948,123
mp-1225486,ErAgSe2,4,4,0.1113400656250007,0.0,-1.3211145140885403,123
mp-1222282,LiNdSe2,4,4,0.064456296093752,0.0,-1.8493058452604243,123
mp-10092,KCu4Se3,8,4,0.0144932428124988,0.0,-0.4470199648046904,123
mp-505198,CsCu4Se3,8,4,0.0037753634374997,0.0,-0.534637162085803,123
mp-1078762,RbCu4Se3,8,4,0.0004093373772313,0.0,-0.5340610255664067,123
mp-1078815,NbSe4,10,4,0.0460020068888873,0.0,-0.5838990342499983,124
mp-29138,KAuSe2,8,4,0.0,0.8850000000000002,-0.708253691718749,127
mp-1072185,PrAsSe,6,4,0.0321151158333314,0.0,-1.6549205919097218,129
mp-1079647,BaAgSeF,8,4,0.0,1.2693,-2.263657034127604,129
mp-4628,ZrSiSe,6,4,0.0,0.0,-1.2076842963541663,129
mp-1225840,CuAgSe,6,4,0.0512293987037058,0.2427000000000001,-0.2001769096701379,129
mp-9194,SmCuSeO,8,4,0.0023067978125013,1.2864999999999993,-2.2354485949609373,129
mp-20311,FeSe,4,4,0.0,0.0,-0.507918761171875,129
mp-571033,NiSe,4,4,0.092453231666667,0.0,-0.2366795695312493,129
mp-1120787,ZrTeSe,6,4,0.4367654549999891,0.2353999999999994,-0.8877390113541447,129
mp-8658,CsNaSe,6,4,0.0,2.027,-1.2369334727927424,129
mp-22392,SmCuSeF,8,4,0.3908803593750036,0.0,-2.0150030262239618,129
mp-7917,HfGeSe,6,4,0.0,0.0,-1.0908157441145778,129
mp-1018075,FeSe,4,4,0.5241853100000009,0.0,0.0162665488281259,129
mp-21356,EuCuSeF,8,4,0.0,0.0304999999999999,-2.2022381337109387,129
mp-552488,LaCuSeO,8,4,0.0,1.5380999999999991,-2.313067099960937,129
mp-505262,GdCuSeO,8,4,0.0048456615625038,0.0,-2.242041176210937,129
mp-8756,KLiSe,6,4,0.0,2.5249,-1.4194794098263894,129
mp-1071360,FeSeN,6,4,1.273685818333334,0.0,0.8342455292187504,129
mp-9195,BaCuSeF,8,4,0.0,1.4265000000000003,-2.2387968949609376,129
