mpid,formula,m_n,m_p,e_hull,band_gap,formation,space_group,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,compound possible,max ionic char,avg ionic char,band center,H,He,Li,Be,B,C,N,O,F,Ne,Na,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Br,Kr,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Xe,Cs,Ba,La,Ce,Pr,Nd,Pm,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Fr,Ra,Ac,Th,Pa,U,Np,Pu,Am,Cm,Bk,Cf,Es,Fm,Md,No,Lr,NComp,1,2,3,4
mp-1104473,KCr5Se8,,,0,0.0037,-0.910383848,12,19,34,15,29.35714286,5.306122449,34,3,89,86,68.57142857,23.34693878,89,39.0983,78.96,39.8617,66.48277143,14.2596898,78.96,336.53,2180,1843.47,1084.895,782.2178571,494,1,16,15,11.35714286,5.306122449,16,4,4,0,4,0,4,120,203,83,132.7142857,14.53061224,120,0.82,2.55,1.73,2.108571429,0.504489796,2.55,1,2,1,1.571428571,0.489795918,2,0,4,4,2.285714286,1.959183673,4,0,10,10,7.5,2.857142857,10,0,0,0,0,0,0,1,16,15,11.35714286,5.306122449,16,0,1,1,0.428571429,0.489795918,0,0,2,2,1.142857143,0.979591837,2,0,5,5,1.785714286,2.295918367,0,0,0,0,0,0,0,1,6,5,3.357142857,1.887755102,2,11.19,73.10666667,61.91666667,24.0297619,9.171258503,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,229,215,106.1428571,105.3061224,14,3,0.677630927,0.614910899,0.581937489,0.574422201,0.571946168,1.571428571,2.285714286,7.5,0,0.13836478,0.201257862,0.660377358,0,TRUE,0.526794252,0.062290649,4.688279417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,77,34,19,25.66666667
mp-1104327,Cr5Se8,,,0,0,-0.812293255,12,24,34,10,30.15384615,4.733727811,34,49,89,40,73.61538462,18.93491124,89,51.9961,78.96,26.9639,68.58926923,12.76397633,78.96,494,2180,1686,1142.461538,798.1065089,494,6,16,10,12.15384615,4.733727811,16,4,4,0,4,0,4,120,139,19,127.3076923,8.99408284,120,1.66,2.55,0.89,2.207692308,0.421301775,2.55,1,2,1,1.615384615,0.473372781,2,0,4,4,2.461538462,1.893491124,4,5,10,5,8.076923077,2.366863905,10,0,0,0,0,0,0,6,16,10,12.15384615,4.733727811,16,0,1,1,0.384615385,0.473372781,0,0,2,2,1.230769231,0.946745562,2,0,5,5,1.923076923,2.366863905,0,0,0,0,0,0,0,2,6,4,3.538461538,1.893491124,2,11.19,25.92,14.73,20.25461538,6.972781065,25.92,0,0.799,0.799,0.491692308,0.378224852,0.799,0,0,0,0,0,0,14,229,215,96.69230769,101.7751479,14,2,0.725690856,0.661865573,0.62669842,0.618608484,0.615942027,1.615384615,2.461538462,8.076923077,0,0.132911392,0.202531646,0.664556962,0,FALSE,0.179650656,0.042520865,4.932745554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384615385,0,0,0,0,0,0,0,0,0,0.615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,34,24,29
mp-1207399,Zr3Tl2(CuSe4)2,,,0,0.3182,-1.207891506,12,29,81,52,40.8,10.72,34,44,89,45,74.93333333,15.28888889,89,63.546,204.3833,140.8373,96.08070667,28.88069156,78.96,494,2128,1634,947.036,581.9146667,494,4,16,12,12.53333333,3.822222222,16,4,6,2,4.466666667,0.622222222,4,120,175,55,135.9333333,18.04444444,120,1.33,2.55,1.22,2.095333333,0.484977778,2.55,1,2,1,1.866666667,0.231111111,2,0,4,4,2.266666667,1.848888889,4,2,10,8,8.4,2.56,10,0,14,14,1.866666667,3.235555556,0,4,27,23,14.4,5.066666667,16,0,1,1,0.133333333,0.231111111,0,0,5,5,1.733333333,1.155555556,2,0,8,8,1.6,2.56,0,0,0,0,0,0,0,1,8,7,3.466666667,2.222222222,2,11.07,26.91,15.84,23.527,3.454666667,25.92,0,0.799,0.799,0.426133333,0.397724444,0.799,0,0,0,0,0,0,14,225,211,102.1333333,94.00888889,14,4,0.6,0.547864384,0.534328958,0.533422044,0.533336368,1.866666667,2.266666667,8.4,1.866666667,0.12962963,0.157407407,0.583333333,0.12962963,FALSE,0.310714689,0.057078438,4.715149535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0.533333333,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,184,81,29,46
mp-1103598,RbV5Se8,,,0,0,-1.051392038,12,23,37,14,30.28571429,5.204081633,34,4,89,85,67.57142857,24.48979592,89,50.9415,85.4678,34.5263,69.41823571,13.19766837,78.96,312.46,2183,1870.54,1084.247143,784.8234694,494,1,16,15,11,5.714285714,16,4,5,1,4.071428571,0.132653061,4,120,220,100,138.9285714,21.63265306,120,0.82,2.55,1.73,2.097857143,0.516734694,2.55,1,2,1,1.928571429,0.132653061,2,0,4,4,2.285714286,1.959183673,4,0,10,10,6.785714286,3.673469388,10,0,0,0,0,0,0,1,16,15,11,5.714285714,16,0,1,1,0.071428571,0.132653061,0,0,2,2,1.142857143,0.979591837,2,0,7,7,2.5,3.214285714,0,0,0,0,0,0,0,1,7,6,3.714285714,2.346938776,2,13.01,90.7225,77.7125,25.93803571,9.254923469,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,229,215,106.1428571,105.3061224,14,3,0.677630927,0.614910899,0.581937489,0.574422201,0.571946168,1.928571429,2.285714286,6.785714286,0,0.175324675,0.207792208,0.616883117,0,FALSE,0.526794252,0.064281715,4.638845682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,94,37,23,31.33333333
mp-1105859,CsTi5Se8,,,0,0,-1.471951805,12,22,55,33,31.21428571,6.581632653,34,5,89,84,66.57142857,25.63265306,89,47.867,132.9054519,85.0384519,71.70860371,17.02971693,78.96,301.59,1941,1639.41,997.0421429,674.2556122,494,1,16,15,10.64285714,6.12244898,16,4,6,2,4.142857143,0.265306122,4,120,244,124,143.1428571,26.44897959,120,0.79,2.55,1.76,2.063571429,0.555918367,2.55,1,2,1,1.928571429,0.132653061,2,0,4,4,2.285714286,1.959183673,4,0,10,10,6.428571429,4.081632653,10,0,0,0,0,0,0,1,16,15,10.64285714,6.12244898,16,0,1,1,0.071428571,0.132653061,0,0,2,2,1.142857143,0.979591837,2,0,8,8,2.857142857,3.673469388,0,0,0,0,0,0,0,1,8,7,4.071428571,2.806122449,2,16.69,115.765,99.075,29.04107143,12.38913265,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,2.25E-05,2.25E-05,8.05E-06,1.03E-05,0,14,229,215,93.64285714,91.02040816,14,3,0.677630927,0.614910899,0.581937489,0.574422201,0.571946168,1.928571429,2.285714286,6.428571429,0,0.181208054,0.214765101,0.604026846,0,FALSE,0.539019714,0.071286722,4.533184766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,111,55,22,37
mp-8244,Ti5TlSe8,,,0,0,-1.375937897,12,22,81,59,33.07142857,7.908163265,34,43,89,46,71.64285714,20.45918367,89,47.867,204.3833,156.5163,76.81416429,20.67654592,78.96,494,1941,1447,1016.714286,660.2040816,494,4,16,12,11.5,5.357142857,16,4,6,2,4.142857143,0.265306122,4,120,160,40,136.0714286,18.36734694,120,1.54,2.55,1.01,2.122857143,0.488163265,2.55,2,2,0,2,0,2,0,4,4,2.357142857,1.87755102,4,2,10,8,7.142857143,3.673469388,10,0,14,14,1,1.857142857,0,4,27,23,12.5,6.071428571,16,0,0,0,0,0,0,0,5,5,1.5,1.071428571,2,0,8,8,2.857142857,3.673469388,0,0,0,0,0,0,0,2,8,6,4.357142857,2.693877551,2,16.69,26.91,10.22,22.69428571,4.28877551,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,2.25E-05,2.25E-05,8.05E-06,1.03E-05,0,14,194,180,91.14285714,88.16326531,14,3,0.677630927,0.614910899,0.581937489,0.574422201,0.571946168,2,2.357142857,7.142857143,1,0.16,0.188571429,0.571428571,0.08,FALSE,0.225102875,0.053916716,4.653940425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,137,81,22,45.66666667
mp-976257,KTi5Se8,,,0,0,-1.479306662,12,19,34,15,28.64285714,6.12244898,34,3,89,86,66.42857143,25.79591837,89,39.0983,78.96,39.8617,65.00809286,15.94503673,78.96,336.53,1941,1604.47,999.5378571,672.4729592,494,1,16,15,10.64285714,6.12244898,16,4,4,0,4,0,4,120,203,83,140.2142857,23.10204082,120,0.82,2.55,1.73,2.065714286,0.553469388,2.55,1,2,1,1.928571429,0.132653061,2,0,4,4,2.285714286,1.959183673,4,0,10,10,6.428571429,4.081632653,10,0,0,0,0,0,0,1,16,15,10.64285714,6.12244898,16,0,1,1,0.071428571,0.132653061,0,0,2,2,1.142857143,0.979591837,2,0,8,8,2.857142857,3.673469388,0,0,0,0,0,0,0,1,8,7,4.071428571,2.806122449,2,16.69,73.10666667,56.41666667,25.99404762,6.73037415,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,2.25E-05,2.25E-05,8.05E-06,1.03E-05,0,14,229,215,93.64285714,91.02040816,14,3,0.677630927,0.614910899,0.581937489,0.574422201,0.571946168,1.928571429,2.285714286,6.428571429,0,0.181208054,0.214765101,0.604026846,0,FALSE,0.526794252,0.070542017,4.566870955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,75,34,19,25
mp-973666,KV5Se8,,,0,0,-1.060507075,12,19,34,15,29,5.714285714,34,3,89,86,67.5,24.57142857,89,39.0983,78.96,39.8617,66.10612857,14.69013878,78.96,336.53,2183,1846.47,1085.966429,783.5954082,494,1,16,15,11,5.714285714,16,4,4,0,4,0,4,120,203,83,137.7142857,20.24489796,120,0.82,2.55,1.73,2.097857143,0.516734694,2.55,1,2,1,1.928571429,0.132653061,2,0,4,4,2.285714286,1.959183673,4,0,10,10,6.785714286,3.673469388,10,0,0,0,0,0,0,1,16,15,11,5.714285714,16,0,1,1,0.071428571,0.132653061,0,0,2,2,1.142857143,0.979591837,2,0,7,7,2.5,3.214285714,0,0,0,0,0,0,0,1,7,6,3.714285714,2.346938776,2,13.01,73.10666667,60.09666667,24.6797619,8.335544218,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,0,0,0,0,0,14,229,215,106.1428571,105.3061224,14,3,0.677630927,0.614910899,0.581937489,0.574422201,0.571946168,1.928571429,2.285714286,6.785714286,0,0.175324675,0.207792208,0.616883117,0,FALSE,0.526794252,0.064281715,4.651364929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571,0,0,0,0.357142857,0,0,0,0,0,0,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,76,34,19,25.33333333
mp-977368,K2Dy4Cu4Se9,,,0,0.7293,-1.501596021,12,19,66,47,38.10526316,11.74515235,34,3,89,86,62.47368421,25.77285319,89,39.0983,162.5,123.4017,89.10634737,30.90259058,78.96,336.53,1685,1348.47,910.0073684,514.8443213,494,1,16,15,10.63157895,5.24099723,16,4,6,2,4.421052632,0.664819945,4,120,203,83,146.4210526,31.10249307,120,0.82,2.55,1.73,1.951052632,0.567423823,2.55,1,2,1,1.684210526,0.432132964,2,0,4,4,1.894736842,1.994459834,4,0,10,10,6.842105263,4.32132964,10,0,10,10,2.105263158,3.324099723,0,1,16,15,12.52631579,3.290858726,16,0,1,1,0.315789474,0.432132964,0,0,2,2,0.947368421,0.997229917,2,0,0,0,0,0,0,0,4,4,0.842105263,1.329639889,0,1,4,3,2.105263158,0.797783934,2,11.07,73.10666667,62.03666667,28.88070175,10.30411819,25.92,0,0.799,0.799,0.378473684,0.398393352,0.799,0,0,0,0,0,0,14,229,215,118.9473684,99.42382271,14,4,0.56929757,0.501477865,0.476975264,0.474148255,0.473712707,1.684210526,1.894736842,6.842105263,2.105263158,0.134453782,0.151260504,0.546218487,0.168067227,FALSE,0.526794252,0.083215861,4.459986973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0.210526316,0,0,0,0,0.473684211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,148,66,19,37
mp-1226687,Cs3Sb5Se9,,,0,0.4103,-0.83264161,12,34,55,21,42.70588235,9.21799308,34,5,89,84,73,24,89,78.96,132.9054519,53.9454519,101.0680209,23.40849274,78.96,301.59,903.78,602.19,580.5688235,190.1242215,494,1,16,15,13.05882353,4.256055363,16,4,6,2,4.647058824,0.685121107,4,120,244,124,147.4705882,34.06920415,120,0.79,2.55,1.76,2.092352941,0.484567474,2.55,1,2,1,1.823529412,0.290657439,2,0,4,4,3,1.058823529,4,0,10,10,8.235294118,2.906574394,10,0,0,0,0,0,0,1,16,15,13.05882353,4.256055363,16,0,1,1,0.176470588,0.290657439,0,0,3,3,1.941176471,0.685121107,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2.117647059,0.519031142,2,25.92,115.765,89.845,43.43382353,25.52865052,25.92,0,0.799,0.799,0.423,0.398117647,0.799,0,0,0,0,0,0,14,229,215,96.64705882,87.50865052,14,3,0.630812076,0.563909894,0.535317766,0.530672646,0.529560748,1.823529412,3,8.235294118,0,0.13963964,0.22972973,0.630630631,0,TRUE,0.539019714,0.07679559,4.669810599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294117647,0,0,0,0.176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,140,55,34,46.66666667
mp-863763,K2Y4Cu4Se9,,,0,0.7081,-1.499322637,12,19,39,20,32.42105263,4.265927978,34,3,89,86,58.47368421,31.2465374,89,39.0983,88.90585,49.80755,73.61284211,11.50488975,78.96,336.53,1799,1462.47,934.0073684,542.633795,494,1,16,15,10.63157895,5.24099723,16,4,5,1,4.210526316,0.332409972,4,120,203,83,146,30.52631579,120,0.82,2.55,1.73,1.951052632,0.567423823,2.55,1,2,1,1.684210526,0.432132964,2,0,4,4,1.894736842,1.994459834,4,0,10,10,7.052631579,4.033240997,10,0,0,0,0,0,0,1,16,15,10.63157895,5.24099723,16,0,1,1,0.315789474,0.432132964,0,0,2,2,0.947368421,0.997229917,2,0,9,9,1.894736842,2.991689751,0,0,0,0,0,0,0,1,9,8,3.157894737,2.459833795,2,11.07,73.10666667,62.03666667,29.11754386,10.62821791,25.92,0,0.799,0.799,0.378473684,0.398393352,0.799,0,0,0,0,0,0,14,229,215,118.9473684,99.42382271,14,4,0.56929757,0.501477865,0.476975264,0.474148255,0.473712707,1.684210526,1.894736842,7.052631579,0,0.158415842,0.178217822,0.663366337,0,FALSE,0.526794252,0.083215861,4.469892723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0.210526316,0,0,0,0,0.473684211,0,0,0,0,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,121,39,19,30.25
mp-1199482,K2Gd2Sb2Se9,,,0,0.922,-1.321075749,12,19,64,45,38.26666667,10.25777778,34,3,89,86,68.73333333,28.65777778,89,39.0983,157.25,118.1517,89.79044,26.514432,78.96,336.53,1586,1249.47,673.2413333,304.8792889,494,1,16,15,12.13333333,5.404444444,16,4,6,2,4.4,0.586666667,4,120,203,83,143.7333333,29.74222222,120,0.82,2.55,1.73,2.072666667,0.5728,2.55,1,2,1,1.866666667,0.231111111,2,0,4,4,2.8,1.493333333,4,0,10,10,7.466666667,3.715555556,10,0,7,7,0.933333333,1.617777778,0,1,16,15,13.06666667,4.035555556,16,0,1,1,0.133333333,0.231111111,0,0,3,3,1.6,0.853333333,2,0,9,9,1.2,2.08,0,0,7,7,0.933333333,1.617777778,0,1,16,15,3.866666667,3.235555556,2,25.92,73.10666667,47.18666667,33.78088889,10.48687407,25.92,0,0.799,0.799,0.4794,0.38352,0.799,0,0,0,0,0,0,14,229,215,86.93333333,87.52,14,4,0.642910051,0.606513399,0.600194965,0.600006881,0.600000053,1.866666667,2.8,7.466666667,0.933333333,0.142857143,0.214285714,0.571428571,0.071428571,TRUE,0.526794252,0.085433152,4.725000561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,64,19,42
mp-505133,Ta4Co2PdSe12,,,0,0,-0.991925551,12,27,73,46,42.10526316,13.41828255,34,48,89,41,75.68421053,16.8199446,89,58.933195,180.94788,122.014685,99.76831105,34.88104892,78.96,494,3290,2796,1286.95,1001.621053,494,5,16,11,12.63157895,4.254847645,16,4,6,2,4.473684211,0.698060942,4,120,170,50,132.1578947,16.65373961,120,1.5,2.55,1.05,2.24,0.391578947,2.55,0,2,2,1.894736842,0.199445983,2,0,4,4,2.526315789,1.861495845,4,3,10,7,8.210526316,2.448753463,10,0,14,14,2.947368421,4.653739612,0,9,19,10,15.57894737,1.972299169,16,0,0,0,0,0,0,0,2,2,1.263157895,0.930747922,2,0,7,7,1.789473684,2.448753463,0,0,0,0,0,0,0,0,7,7,3.052631579,1.662049861,2,10.245,25.92,15.675,22.02210526,4.92365651,25.92,0,0.799,0.799,0.504631579,0.371833795,0.799,0,1.5484712,1.5484712,0.162996968,0.291678786,0,14,229,215,89.31578947,95.13573407,14,4,0.676064873,0.640350329,0.632114608,0.631620519,0.631580018,1.894736842,2.526315789,8.210526316,2.947368421,0.121621622,0.162162162,0.527027027,0.189189189,FALSE,0.240902461,0.042294706,5.198107523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,0,0,0.631578947,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,180,73,27,45
mp-1226198,Co4Cu3(NiSe6)2,,,0,0,-0.592370703,12,27,34,7,31.38095238,2.993197279,34,58,89,31,76.85714286,13.87755102,89,58.6934,78.96,20.2666,71.0132181,9.082036463,78.96,494,1768,1274,977.5861905,552.669932,494,9,16,7,13.38095238,2.993197279,16,4,4,0,4,0,4,120,132,12,123.2380952,3.700680272,120,1.88,2.55,0.67,2.268571429,0.321632653,2.55,1,2,1,1.857142857,0.244897959,2,0,4,4,2.285714286,1.959183673,4,7,10,3,9.238095238,1.088435374,10,0,0,0,0,0,0,9,16,7,13.38095238,2.993197279,16,0,1,1,0.142857143,0.244897959,0,0,2,2,1.142857143,0.979591837,2,0,3,3,0.761904762,1.088435374,0,0,0,0,0,0,0,1,3,2,2.047619048,0.362811791,2,10.245,25.92,15.675,19.32714286,7.534693878,25.92,0,0.799,0.799,0.456571429,0.391346939,0.799,0,1.5484712,1.5484712,0.351651152,0.502358789,0,14,225,211,98.52380952,96.59863946,14,4,0.626330783,0.582139258,0.572023945,0.571471162,0.571429595,1.857142857,2.285714286,9.238095238,0,0.138790036,0.170818505,0.690391459,0,TRUE,0.10615688,0.025041284,5.180016859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0.095238095,0.142857143,0,0,0,0,0.571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,118,34,27,29.5
